id,x,y
8931,42800,142967
8932,42800,143067
8933,42800,143117
8934,42800,143184
8935,42800,143217
8936,42800,143467
8937,42800,143517
8938,42800,143650
8939,42800,143817
8940,42817,140184
8941,42817,140300
8942,42817,140450
8943,42817,141650
8944,42817,141834
8945,42817,142417
8946,42817,143084
8947,42817,143534
8948,42834,140567
8949,42834,142167
8950,42834,143467
8951,42834,143667
8952,42834,143750
8953,42850,140350
8954,42850,140667
8955,42850,140717
8956,42850,140734
8957,42850,140884
8958,42850,141017
8959,42850,141484
8960,42850,142434
8961,42850,143100
8962,42850,143134
8963,42850,143184
8964,42850,143500
8965,42850,143867
8966,42867,140950
8967,42867,141817
8968,42867,142450
8969,42867,143184
8970,42867,143234
8971,42867,143350
8972,42867,143667
8973,42867,143900
8974,42884,141567
8975,42884,142534
8976,42884,143117
8977,42884,143417
8978,42884,143934
8979,42900,140750
8980,42900,141717
8981,42900,141984
8982,42900,143367
8983,42900,143817
8984,42917,141317
8985,42917,141367
8986,42917,141534
8987,42917,141567
8988,42917,143050
8989,42917,143200
8990,42917,143267
8991,42917,143450
8992,42917,143667
8993,42934,142100
8994,42934,142934
8995,42934,143050
8996,42934,143150
8997,42934,143617
8998,42934,144450
8999,42934,144784
9000,42950,142034
9001,42950,142334
9002,42950,143150
9003,42950,143500
9004,42950,143517
9005,42950,143900
9006,42950,144084
9007,42950,144534
9008,42950,144634
9009,42967,140500
9010,42967,140684
9011,42967,141167
9012,42967,141334
9013,42967,141467
9014,42967,141550
9015,42967,141784
9016,42967,142017
9017,42967,143417
9018,42967,143884
9019,42967,144384
9020,42967,144417
9021,42984,141050
9022,42984,141567
9023,42984,142017
9024,42984,143200
9025,42984,143784
9026,42984,144084
9027,42984,144150
9028,42984,144384
9029,42984,144484
9030,42984,144517
9031,42984,144667
9032,42984,144717
9033,42984,144867
9034,42984,144900
9035,42984,144934
9036,42984,145000
9037,43000,140684
9038,43000,141350
9039,43000,142417
9040,43000,143317
9041,43000,143634
9042,43000,144284
9043,43000,144367
9044,43000,144534
9045,43000,144700
9046,43000,144734
9047,43017,140567
9048,43017,140584
9049,43017,140900
9050,43017,141700
9051,43017,141784
9052,43017,142084
9053,43017,142884
9054,43017,143150
9055,43017,144434
9056,43017,144517
9057,43017,144917
9058,43017,145017
9059,43034,140534
9060,43034,141350
9061,43034,141400
9062,43034,141467
9063,43034,141817
9064,43034,141900
9065,43034,143467
9066,43034,143900
9067,43034,144617
9068,43034,144850
9069,43050,140717
9070,43050,141267
9071,43050,141350
9072,43050,141367
9073,43050,141467
9074,43050,141784
9075,43050,142650
9076,43050,142950
9077,43050,143184
9078,43050,143267
9079,43050,143484
9080,43050,144217
9081,43050,144500
9082,43050,144784
9083,43050,144850
9084,43050,144934
9085,43050,145084
9086,43067,140500
9087,43067,141300
9088,43067,141334
9089,43067,141350
9090,43067,141367
9091,43067,141384
9092,43067,141650
9093,43067,141917
9094,43067,141984
9095,43067,142850
9096,43067,143467
9097,43067,143984
9098,43067,144250
9099,43067,144300
9100,43067,144484
9101,43067,144734
9102,43067,145134
9103,43084,140817
9104,43084,141534
9105,43084,141817
9106,43084,143517
9107,43084,143617
9108,43084,144500
9109,43084,144800
9110,43084,145034
9111,43100,140450
9112,43100,140717
9113,43100,141384
9114,43100,141817
9115,43100,142950
9116,43100,143234
9117,43100,144117
9118,43100,144567
9119,43100,144934
9120,43117,141250
9121,43117,141317
9122,43117,141367
9123,43117,141550
9124,43117,141567
9125,43117,141750
9126,43117,142667
9127,43117,142900
9128,43117,143617
9129,43117,145117
9130,43134,140434
9131,43134,140684
9132,43134,141167
9133,43134,141367
9134,43134,142417
9135,43134,143300
9136,43134,143367
9137,43134,143467
9138,43134,144167
9139,43134,144234
9140,43134,144817
9141,43134,145034
9142,43134,145234
9143,43150,140400
9144,43150,140767
9145,43150,141117
9146,43150,141167
9147,43150,141517
9148,43150,141650
9149,43150,141750
9150,43150,141984
9151,43150,142567
9152,43150,142817
9153,43150,143717
9154,43150,143900
9155,43150,144500
9156,43150,145100
9157,43150,145150
9158,43150,145167
9159,43150,145234
9160,43167,140617
9161,43167,141000
9162,43167,141067
9163,43167,141234
9164,43167,141317
9165,43167,141350
9166,43167,143117
9167,43167,143250
9168,43167,144100
9169,43167,144167
9170,43167,145067
9171,43167,145300
9172,43167,145334
9173,43184,140800
9174,43184,142934
9175,43184,143017
9176,43184,143217
9177,43184,143484
9178,43184,143600
9179,43184,144317
9180,43184,145517
9181,43200,140350
9182,43200,140767
9183,43200,140784
9184,43200,140867
9185,43200,140900
9186,43200,140917
9187,43200,141000
9188,43200,141767
9189,43200,142417
9190,43200,143967
9191,43200,144150
9192,43200,144267
9193,43217,140334
9194,43217,140917
9195,43217,140934
9196,43217,141000
9197,43217,141017
9198,43217,141517
9199,43217,141650
9200,43217,141834
9201,43217,142450
9202,43217,142500
9203,43217,143300
9204,43217,143367
9205,43217,144084
9206,43217,144684
9207,43217,145250
9208,43217,145550
9209,43234,140617
9210,43234,140734
9211,43234,141017
9212,43234,141884
9213,43234,141900
9214,43234,142384
9215,43234,144334
9216,43234,144550
9217,43250,140334
9218,43250,140634
9219,43250,140684
9220,43250,141367
9221,43250,141917
9222,43250,141984
9223,43250,143550
9224,43250,143584
9225,43250,143700
9226,43250,144417
9227,43250,145400
9228,43250,145567
9229,43267,140634
9230,43267,141484
9231,43267,141817
9232,43267,141967
9233,43267,144100
9234,43267,144117
9235,43267,144250
9236,43267,145100
9237,43267,145184
9238,43267,145484
9239,43267,145534
9240,43284,140350
9241,43284,140584
9242,43284,141467
9243,43284,141600
9244,43284,142400
9245,43284,143434
9246,43284,143650
9247,43284,144367
9248,43284,144600
9249,43284,145517
9250,43284,145550
9251,43284,145567
9252,43284,145584
9253,43300,140367
9254,43300,140600
9255,43300,143584
9256,43300,143717
9257,43300,144267
9258,43300,145084
9259,43300,145534
9260,43300,145550
9261,43317,140384
9262,43317,141417
9263,43317,141867
9264,43317,141950
9265,43317,144100
9266,43317,144517
9267,43317,145217
9268,43317,145317
9269,43317,145350
9270,43317,145667
9271,43334,140400
9272,43334,140450
9273,43334,141684
9274,43334,144117
9275,43334,144367
9276,43334,145584
9277,43334,145734
9278,43350,141950
9279,43350,142384
9280,43350,143617
9281,43350,145767
9282,43350,145784
9283,43367,140467
9284,43367,141567
9285,43367,141867
9286,43367,142350
9287,43367,143200
9288,43367,143800
9289,43367,143884
9290,43367,144134
9291,43367,144434
9292,43367,144567
9293,43367,144950
9294,43367,145634
9295,43367,145817
9296,43384,143334
9297,43384,143684
9298,43384,143917
9299,43384,144550
9300,43384,144817
9301,43384,145284
9302,43384,145817
9303,43400,141434
9304,43400,141784
9305,43400,142417
9306,43400,143817
9307,43400,145134
9308,43400,145767
9309,43417,141434
9310,43417,141500
9311,43417,141884
9312,43417,143834
9313,43417,144534
9314,43434,141584
9315,43434,141817
9316,43434,144100
9317,43434,145934
9318,43450,142167
9319,43467,141384
9320,43467,142267
9321,43467,142467
9322,43467,143600
9323,43467,143650
9324,43467,143750
9325,43467,144400
9326,43467,145067
9327,43467,145267
9328,43484,141917
9329,43484,142184
9330,43484,144467
9331,43484,144817
9332,43500,143150
9333,43500,144834
9334,43517,141367
9335,43517,141917
9336,43517,142050
9337,43517,142184
9338,43517,142217
9339,43517,143800
9340,43517,144417
9341,43517,145250
9342,43534,141600
9343,43534,142084
9344,43534,143667
9345,43534,143984
9346,43534,144017
9347,43534,145234
9348,43550,141884
9349,43550,141900
9350,43550,142017
9351,43550,142050
9352,43550,142134
9353,43550,143734
9354,43550,144334
9355,43550,144434
9356,43550,144984
9357,43567,141867
9358,43567,141984
9359,43567,144350
9360,43567,144884
9361,43567,145217
9362,43584,141384
9363,43584,141634
9364,43584,141684
9365,43584,142467
9366,43584,143700
9367,43584,143867
9368,43584,143984
9369,43584,144267
9370,43584,144284
9371,43584,144917
9372,43600,141384
9373,43600,141534
9374,43600,141734
9375,43600,142700
9376,43617,141367
9377,43617,142200
9378,43617,143450
9379,43617,143967
9380,43617,144117
9381,43617,144884
9382,43617,144967
9383,43617,145267
9384,43634,141934
9385,43634,142584
9386,43634,142634
9387,43634,143517
9388,43634,144034
9389,43634,144434
9390,43634,145167
9391,43634,145200
9392,43650,141350
9393,43650,141884
9394,43650,144000
9395,43650,145034
9396,43667,145134
9397,43684,141900
9398,43684,141967
9399,43684,142184
9400,43684,142400
9401,43684,143584
9402,43684,145117
9403,43700,141717
9404,43700,142084
9405,43700,143350
9406,43700,144017
9407,43717,142050
9408,43717,143667
9409,43717,144100
9410,43717,144200
9411,43717,144517
9412,43717,145100
9413,43734,141334
9414,43734,141884
9415,43734,142134
9416,43734,142184
9417,43734,142984
9418,43734,143434
9419,43734,143750
9420,43750,143484
9421,43750,143517
9422,43750,143834
9423,43750,144034
9424,43750,144067
9425,43750,145034
9426,43767,141367
9427,43767,141967
9428,43767,142284
9429,43767,142367
9430,43767,142384
9431,43767,142450
9432,43767,144184
9433,43767,145067
9434,43784,141367
9435,43784,141917
9436,43784,142134
9437,43784,142334
9438,43784,143634
9439,43784,143684
9440,43784,144234
9441,43784,144500
9442,43784,144534
9443,43784,145067
9444,43800,142017
9445,43800,142884
9446,43800,143750
9447,43800,143767
9448,43800,143867
9449,43800,143900
9450,43800,144300
9451,43800,144600
9452,43817,141950
9453,43817,142434
9454,43817,142517
9455,43817,143150
9456,43817,144017
9457,43817,144084
9458,43817,144117
9459,43817,144234
9460,43817,144450
9461,43817,144484
9462,43817,144567
9463,43817,144784
9464,43817,145084
9465,43834,141484
9466,43834,141517
9467,43834,142784
9468,43834,143550
9469,43834,143984
9470,43834,144300
9471,43834,144600
9472,43850,141517
9473,43850,141767
9474,43850,141884
9475,43850,142117
9476,43850,142700
9477,43850,142767
9478,43850,142784
9479,43850,143517
9480,43850,143950
9481,43850,144467
9482,43850,144684
9483,43867,142484
9484,43867,143150
9485,43867,144634
9486,43867,144750
9487,43867,145100
9488,43884,141600
9489,43884,142117
9490,43884,142534
9491,43884,143000
9492,43884,143184
9493,43884,143517
9494,43884,143634
9495,43884,143850
9496,43884,143967
9497,43884,144000
9498,43884,144200
9499,43884,144700
9500,43900,141950
9501,43900,142584
9502,43900,143884
9503,43900,143900
9504,43900,144117
9505,43900,144150
9506,43900,144234
9507,43917,141700
9508,43917,142484
9509,43917,143234
9510,43917,143334
9511,43917,143550
9512,43917,143917
9513,43917,144184
9514,43917,144500
9515,43917,144534
9516,43917,144667
9517,43934,141650
9518,43934,143717
9519,43934,144450
9520,43934,144800
9521,43934,144834
9522,43934,145134
9523,43950,142667
9524,43950,143267
9525,43950,143534
9526,43950,144217
9527,43950,144367
9528,43950,144834
9529,43967,142184
9530,43967,143334
9531,43967,143667
9532,43967,143900
9533,43967,143950
9534,43967,145150
9535,43984,141650
9536,43984,141734
9537,43984,143434
9538,43984,143534
9539,43984,143717
9540,43984,144300
9541,43984,145167
9542,44000,145167
9543,44005,143340
9544,44007,143439
9545,44007,144113
9546,44010,142158
9547,44016,143780
9548,44017,141784
9549,44017,143484
9550,44017,144234
9551,44017,145200
9552,44019,141670
9553,44020,145195
9554,44022,144265
9555,44024,142419
9556,44028,144939
9557,44034,143000
9558,44034,143717
9559,44046,143649
9560,44048,141857
9561,44050,143734
9562,44054,145234
9563,44057,143526
9564,44067,145002
9565,44067,141950
9566,44067,143450
9567,44067,143617
9568,44067,144034
9569,44067,144250
9570,44067,145017
9571,44067,145234
9572,44067,145250
9573,44073,141674
9574,44076,142650
9575,44078,143944
9576,44081,143079
9577,44084,143734
9578,44084,145017
9579,44084,145234
9580,44086,144057
9581,44097,142364
9582,44097,144205
9583,44099,143401
9584,44100,144238
9585,44100,142517
9586,44100,142734
9587,44100,142967
9588,44100,143184
9589,44100,143534
9590,44100,143667
9591,44100,145250
9592,44107,142240
9593,44113,143015
9594,44117,142600
9595,44117,145267
9596,44119,144079
9597,44131,143205
9598,44134,142150
9599,44134,142484
9600,44134,143350
9601,44134,145267
9602,44137,143568
9603,44150,143117
9604,44150,143700
9605,44150,145300
9606,44152,141663
9607,44172,143440
9608,44178,142394
9609,44178,145313
9610,44184,141784
9611,44184,143667
9612,44184,145334
9613,44185,143598
9614,44193,143082
9615,44194,142235
9616,44200,143184
9617,44200,143350
9618,44204,142981
9619,44217,142150
9620,44226,143624
9621,44227,141666
9622,44234,141784
9623,44234,142400
9624,44234,143217
9625,44234,143517
9626,44234,145350
9627,44243,143264
9628,44267,141817
9629,44267,142984
9630,44274,143455
9631,44283,142166
9632,44284,143367
9633,44294,142639
9634,44295,142451
9635,44300,142450
9636,44302,143298
9637,44309,141658
9638,44315,142562
9639,44317,141834
9640,44319,142774
9641,44327,142950
9642,44334,141734
9643,44334,142884
9644,44350,142700
9645,44350,143284
9646,44352,142464
9647,44355,143355
9648,44359,142687
9649,44364,141704
9650,44367,142384
9651,44367,143317
9652,44384,141884
9653,44384,142984
9654,44384,143134
9655,44400,141767
9656,44400,142400
9657,44400,143050
9658,44417,141317
9659,44417,141800
9660,44417,143034
9661,44417,143117
9662,44417,143134
9663,44417,143167
9664,44433,143228
9665,44434,141334
9666,44434,141400
9667,44434,141434
9668,44434,142400
9669,44450,141767
9670,44450,142417
9671,44450,143167
9672,44472,143123
9673,44482,142350
9674,44484,141817
9675,44517,141984
9676,44520,142748
9677,44534,142850
9678,44534,142984
9679,44534,143034
9680,44534,141772
9681,44539,142337
9682,44547,142568
9683,44550,141967
9684,44550,142917
9685,44550,142950
9686,44550,142984
9687,44573,141791
9688,44581,142962
9689,44600,142950
9690,44609,142235
9691,44610,142113
9692,44617,142784
9693,44621,141948
9694,44634,142934
9695,44642,141801
9696,44652,142880
9697,44662,142058
9698,44684,141884
9699,44684,142267
9700,44700,142034
9701,44700,142600
9702,44704,142807
9703,44712,141793
9704,44717,141834
9705,44727,142264
9706,44734,142134
9707,44734,142767
9708,44737,142200
9709,44741,142054
9710,44756,141800
9711,44767,142384
9712,44768,142579
9713,44779,142719
9714,44784,142250
9715,44789,142063
9716,44800,142067
9717,44817,141784
9718,44817,141917
9719,44817,142434
9720,44820,142452
9721,44822,142349
9722,44827,142678
9723,44829,142310
9724,44850,141784
9725,44850,142284
9726,44850,142484
9727,44850,142667
9728,44867,142650
9729,44877,142218
9730,44884,141800
9731,44884,142600
9732,44884,142617
9733,44885,141750
9734,44897,141924
9735,44900,141984
9736,44917,141834
9737,44917,142500
9738,44934,142217
9739,44934,142550
9740,44937,142586
9741,44950,141717
9742,44950,142300
9743,44967,142050
9744,44967,142584
9745,44970,142294
